experience,age,governorate,disability,education,gender,clusters,nodes,durations
0,20,amman,no_disability,secondary_or_below,male,1,8,39.533333
0,20,amman,no_disability,bachelor_or_above,male,2,7,7.1666665
0,20,amman,no_disability,bachelor_or_above,male,2,7,3.0666666
0,20,amman,no_disability,bachelor_or_above,male,2,7,57.833332
1,20,amman,no_disability,secondary_or_below,male,1,12,14.133333
1,30,amman,no_disability,secondary_or_below,male,2,1,2.0333333
5,30,amman,no_disability,secondary_or_below,male,1,15,12.166667
5,30,amman,no_disability,secondary_or_below,male,1,15,4.0666666
0,20,zarqa,no_disability,secondary_or_below,male,1,5,2.0333333
1,20,zarqa,no_disability,secondary_or_below,male,1,10,10.1
5,20,zarqa,no_disability,secondary_or_below,male,0,17,3.0
10,30,zarqa,no_disability,secondary_or_below,male,0,18,3.0666666
0,20,maadaba,no_disability,bachelor_or_above,male,1,9,14.2
0,20,maadaba,no_disability,bachelor_or_above,male,1,9,9.1
10,30,zarqa,no_disability,secondary_or_below,male,0,18,10.2
10,30,zarqa,no_disability,secondary_or_below,male,0,18,2.0333333
10,30,maan,no_disability,secondary_or_below,male,1,13,6.133333
5,30,amman,no_disability,bachelor_or_above,male,1,15,3.0666666
0,20,amman,no_disability,secondary_or_below,male,1,8,11.166667
1,20,amman,no_disability,secondary_or_below,male,1,12,22.3
5,20,amman,no_disability,secondary_or_below,male,0,20,3.0666666
5,30,amman,no_disability,secondary_or_below,male,1,15,9.133333
5,30,amman,no_disability,secondary_or_below,male,1,15,8.166667
0,20,amman,no_disability,bachelor_or_above,male,2,7,4.0666666
0,20,amman,no_disability,bachelor_or_above,male,2,7,16.233334
1,20,zarqa,no_disability,middle_diploma,male,1,10,43.666668
1,20,zarqa,no_disability,middle_diploma,male,1,10,8.066667
10,30,irbid,no_disability,secondary_or_below,male,1,13,29.366667
1,30,maan,no_disability,secondary_or_below,male,2,1,28.4
1,20,zarqa,with_disability,secondary_or_below,male,1,10,20.3
5,20,zarqa,with_disability,secondary_or_below,male,0,17,3.0666666
5,20,zarqa,with_disability,secondary_or_below,male,0,17,9.166667
5,20,zarqa,with_disability,secondary_or_below,male,0,17,25.366667
5,30,zarqa,with_disability,secondary_or_below,male,1,16,7.133333
10,30,zarqa,with_disability,secondary_or_below,male,0,18,9.166667
0,30,irbid,no_disability,bachelor_or_above,male,1,9,15.459245
0,20,amman,no_disability,secondary_or_below,male,1,8,39.566666
5,20,amman,no_disability,secondary_or_below,male,0,20,2.0666666
1,20,irbid,no_disability,secondary_or_below,male,1,4,33.566666
5,30,irbid,no_disability,secondary_or_below,male,1,13,10.133333
1,20,irbid,no_disability,secondary_or_below,male,1,4,14.2
0,20,amman,no_disability,bachelor_or_above,male,2,7,22.3
1,20,amman,no_disability,bachelor_or_above,male,0,14,3.0666666
5,20,amman,no_disability,bachelor_or_above,male,0,20,59.833332
0,20,zarqa,no_disability,secondary_or_below,male,1,5,23.3
5,20,zarqa,no_disability,secondary_or_below,male,0,17,11.166667
5,30,ajloun,no_disability,secondary_or_below,male,1,11,28.4
10,30,amman,no_disability,secondary_or_below,male,0,19,11.133333
0,30,ajloun,no_disability,secondary_or_below,male,1,3,13.213542
1,20,al_kirk,no_disability,bachelor_or_above,male,0,14,6.0333333
1,20,al_kirk,no_disability,bachelor_or_above,male,0,14,35.533333
5,20,al_kirk,no_disability,bachelor_or_above,male,1,11,10.133333
0,20,amman,no_disability,bachelor_or_above,male,2,7,14.2
1,20,amman,no_disability,bachelor_or_above,male,0,14,4.1
1,20,amman,no_disability,bachelor_or_above,male,0,14,14.233334
1,20,amman,no_disability,bachelor_or_above,male,0,14,6.0333333
1,20,amman,no_disability,bachelor_or_above,male,0,14,5.1
0,20,jarash,no_disability,bachelor_or_above,male,1,9,52.733334
0,20,jarash,no_disability,bachelor_or_above,male,1,9,55.833332
10,30,balqa,no_disability,secondary_or_below,male,0,19,2.0333333
5,20,al_kirk,no_disability,secondary_or_below,male,1,11,42.566666
5,30,al_kirk,no_disability,secondary_or_below,male,1,11,2.0333333
5,30,al_kirk,no_disability,secondary_or_below,male,1,11,22.3
0,20,amman,no_disability,middle_diploma,male,1,8,57.8
1,30,amman,no_disability,middle_diploma,male,2,1,7.1
0,20,amman,no_disability,secondary_or_below,male,1,8,22.3
0,30,irbid,no_disability,secondary_or_below,male,1,0,44.633335
0,30,irbid,no_disability,bachelor_or_above,male,1,9,12.020703
5,20,irbid,no_disability,secondary_or_below,male,2,6,13.2
5,20,irbid,no_disability,secondary_or_below,male,2,6,12.166667
5,20,irbid,no_disability,secondary_or_below,male,2,6,27.433332
5,30,irbid,no_disability,secondary_or_below,male,1,13,8.066667
5,20,al_kirk,no_disability,secondary_or_below,male,1,11,41.633335
0,30,al_kirk,no_disability,secondary_or_below,male,1,3,4.1488934
5,20,al_kirk,no_disability,secondary_or_below,male,1,11,23.333334
0,30,amman,no_disability,bachelor_or_above,male,2,7,2.0333333
1,30,amman,no_disability,bachelor_or_above,male,0,14,4.0
1,20,amman,no_disability,secondary_or_below,male,1,12,23.333334
1,30,amman,no_disability,secondary_or_below,male,2,1,4.0
5,30,amman,no_disability,secondary_or_below,male,1,15,12.166667
0,30,irbid,no_disability,secondary_or_below,male,1,0,6.820833
0,20,irbid,no_disability,bachelor_or_above,male,1,9,37.566666
0,30,irbid,no_disability,bachelor_or_above,male,1,9,4.1
1,30,irbid,no_disability,bachelor_or_above,male,0,14,9.1
1,20,amman,no_disability,secondary_or_below,male,1,12,2.0333333
1,20,amman,no_disability,secondary_or_below,male,1,12,46.666668
1,20,amman,no_disability,secondary_or_below,male,1,12,16.2
0,20,maadaba,no_disability,secondary_or_below,male,1,2,41.633335
1,20,maadaba,no_disability,secondary_or_below,male,1,10,10.1
1,20,maadaba,no_disability,secondary_or_below,male,1,10,48.7
0,20,amman,no_disability,bachelor_or_above,male,2,7,5.1
0,30,amman,no_disability,bachelor_or_above,male,2,7,2.0333333
1,30,amman,no_disability,bachelor_or_above,male,0,14,3.0666666
5,20,amman,no_disability,secondary_or_below,male,0,20,26.4
5,20,irbid,no_disability,secondary_or_below,male,2,6,35.5
0,20,amman,no_disability,vocational_training,male,1,8,3.0333333
5,20,amman,no_disability,vocational_training,male,0,20,7.1
5,30,zarqa,no_disability,middle_diploma,male,1,16,6.0333333
5,20,amman,no_disability,secondary_or_below,male,0,20,10.133333
5,20,irbid,no_disability,bachelor_or_above,male,2,6,16.266666
1,20,irbid,no_disability,secondary_or_below,male,1,4,8.133333
1,20,irbid,no_disability,bachelor_or_above,male,0,14,28.466667
5,30,irbid,no_disability,bachelor_or_above,male,1,13,5.1
10,30,tafileh,no_disability,secondary_or_below,male,1,13,7.0666666
10,30,amman,no_disability,secondary_or_below,male,0,19,31.466667
0,20,zarqa,no_disability,secondary_or_below,male,1,5,4.0666666
1,30,zarqa,no_disability,secondary_or_below,male,2,1,2.0333333
0,30,amman,no_disability,bachelor_or_above,male,2,7,12.351888
10,30,irbid,no_disability,secondary_or_below,male,1,13,2.0666666
10,30,al_kirk,no_disability,secondary_or_below,male,1,11,26.4
0,30,al_aqaba,no_disability,secondary_or_below,male,1,3,11.120508
0,30,irbid,no_disability,bachelor_or_above,male,1,9,10.2
0,30,irbid,no_disability,bachelor_or_above,male,1,9,13.1
1,30,amman,no_disability,bachelor_or_above,male,0,14,3.0666666
0,20,amman,no_disability,secondary_or_below,male,1,8,28.4
0,20,amman,no_disability,secondary_or_below,male,1,8,5.1
1,20,amman,no_disability,secondary_or_below,male,1,12,16.166666
1,20,amman,no_disability,secondary_or_below,male,1,12,13.233334
10,30,irbid,no_disability,secondary_or_below,male,1,13,7.0666666
10,30,irbid,no_disability,secondary_or_below,male,1,13,2.0333333
1,20,irbid,no_disability,secondary_or_below,male,1,4,14.2
5,20,irbid,no_disability,secondary_or_below,male,2,6,3.0666666
5,20,irbid,no_disability,secondary_or_below,male,2,6,3.0666666
5,30,irbid,no_disability,secondary_or_below,male,1,13,12.166667
5,30,irbid,no_disability,secondary_or_below,male,1,13,9.1
5,30,irbid,no_disability,secondary_or_below,male,1,13,12.166667
5,20,amman,no_disability,secondary_or_below,male,0,20,33.5
5,30,amman,no_disability,secondary_or_below,male,1,15,6.0333333
5,30,amman,no_disability,secondary_or_below,male,1,15,5.1
5,20,irbid,no_disability,secondary_or_below,male,2,6,4.1
0,30,irbid,no_disability,bachelor_or_above,male,1,9,33.466667
5,20,amman,no_disability,bachelor_or_above,male,0,20,3.0666666
5,20,amman,no_disability,bachelor_or_above,male,0,20,5.1
10,30,amman,no_disability,bachelor_or_above,male,0,19,2.0666666
0,30,irbid,no_disability,secondary_or_below,male,1,0,13.2
1,30,irbid,no_disability,secondary_or_below,male,2,1,11.133333
5,20,amman,no_disability,bachelor_or_above,male,0,20,37.566666
10,30,amman,no_disability,bachelor_or_above,male,0,19,5.1
0,30,irbid,no_disability,bachelor_or_above,male,1,9,3.1209636
10,30,amman,no_disability,bachelor_or_above,male,0,19,3.0666666
5,20,amman,no_disability,secondary_or_below,male,0,20,18.3
10,30,amman,no_disability,secondary_or_below,male,0,19,28.366667
0,30,irbid,no_disability,secondary_or_below,male,1,0,3.0666666
1,20,amman,no_disability,secondary_or_below,male,1,12,6.0333333
1,20,amman,no_disability,secondary_or_below,male,1,12,9.1
1,20,amman,no_disability,secondary_or_below,male,1,12,3.0666666
1,20,amman,no_disability,secondary_or_below,male,1,12,55.766666
5,30,amman,no_disability,secondary_or_below,male,1,15,4.0666666
5,30,irbid,no_disability,secondary_or_below,male,1,13,4.0666666
5,30,irbid,no_disability,secondary_or_below,male,1,13,2.0666666
10,30,amman,no_disability,bachelor_or_above,male,0,19,2.0333333
0,30,amman,no_disability,bachelor_or_above,male,2,7,16.2
0,20,irbid,no_disability,secondary_or_below,male,1,0,20.266666
1,20,irbid,no_disability,secondary_or_below,male,1,4,12.2
0,20,balqa,no_disability,secondary_or_below,male,1,0,11.166667
1,20,balqa,no_disability,secondary_or_below,male,1,12,11.166667
5,20,balqa,no_disability,secondary_or_below,male,0,20,6.1
5,30,balqa,no_disability,secondary_or_below,male,1,15,12.2
5,30,balqa,no_disability,secondary_or_below,male,1,15,13.166667
5,30,balqa,no_disability,secondary_or_below,male,1,15,10.2
0,20,amman,no_disability,secondary_or_below,male,1,8,15.2
0,20,zarqa,no_disability,secondary_or_below,male,1,5,9.133333
10,30,zarqa,no_disability,secondary_or_below,male,0,18,10.133333
10,30,zarqa,no_disability,secondary_or_below,male,0,18,2.9666667
0,20,amman,with_disability,secondary_or_below,male,1,8,8.066667
5,20,amman,with_disability,secondary_or_below,male,0,20,32.466667
10,30,al_mafraq,no_disability,secondary_or_below,male,0,19,19.233334
1,20,zarqa,no_disability,secondary_or_below,male,1,10,3.0333333
0,20,zarqa,no_disability,bachelor_or_above,male,1,9,5.0333333
5,30,zarqa,no_disability,bachelor_or_above,male,1,16,2.0333333
5,30,zarqa,no_disability,bachelor_or_above,male,1,16,4.0
0,20,amman,no_disability,secondary_or_below,male,1,8,22.3
5,30,irbid,no_disability,secondary_or_below,male,1,13,2.0666666
1,30,zarqa,no_disability,bachelor_or_above,male,0,14,5.1
1,30,zarqa,no_disability,bachelor_or_above,male,0,14,3.0
5,20,zarqa,no_disability,secondary_or_below,male,0,17,15.166667
5,30,zarqa,no_disability,secondary_or_below,male,1,16,6.0333333
1,30,amman,no_disability,secondary_or_below,male,2,1,3.0666666
1,30,amman,no_disability,secondary_or_below,male,2,1,19.233334
5,20,amman,no_disability,bachelor_or_above,male,0,20,6.133333
5,30,amman,no_disability,bachelor_or_above,male,1,15,3.0666666
5,30,amman,no_disability,bachelor_or_above,male,1,15,26.4
0,30,zarqa,no_disability,secondary_or_below,male,1,5,7.1
1,30,zarqa,no_disability,secondary_or_below,male,2,1,12.166667
1,20,amman,no_disability,secondary_or_below,male,1,12,34.533333
0,20,amman,no_disability,secondary_or_below,male,1,8,19.3
1,20,amman,no_disability,secondary_or_below,male,1,12,4.0
0,30,zarqa,no_disability,middle_diploma,male,1,5,7.0666666
0,30,balqa,no_disability,secondary_or_below,male,1,0,5.0666666
0,20,balqa,no_disability,secondary_or_below,male,1,0,44.666668
0,20,al_kirk,no_disability,secondary_or_below,male,1,3,10.2
0,30,amman,no_disability,bachelor_or_above,male,2,7,22.343945
5,30,amman,no_disability,bachelor_or_above,male,1,15,2.0333333
5,20,zarqa,no_disability,secondary_or_below,male,0,17,8.133333
5,30,zarqa,no_disability,secondary_or_below,male,1,16,3.0666666
0,20,amman,no_disability,secondary_or_below,male,1,8,39.566666
0,20,amman,no_disability,secondary_or_below,male,1,8,7.133333
1,20,amman,no_disability,secondary_or_below,male,1,12,7.133333
1,20,amman,no_disability,secondary_or_below,male,1,12,24.333334
0,20,amman,no_disability,secondary_or_below,male,1,8,57.833332
1,20,amman,no_disability,secondary_or_below,male,1,12,7.133333
0,20,amman,no_disability,vocational_training,male,1,8,4.0666666
1,20,amman,no_disability,vocational_training,male,1,12,3.0666666
1,20,amman,no_disability,vocational_training,male,1,12,9.1
5,20,amman,no_disability,vocational_training,male,0,20,7.1
5,20,amman,no_disability,vocational_training,male,0,20,6.133333
5,20,amman,no_disability,vocational_training,male,0,20,9.2
5,30,amman,no_disability,vocational_training,male,1,15,5.1
5,30,amman,no_disability,vocational_training,male,1,15,5.0333333
5,30,balqa,no_disability,secondary_or_below,male,1,15,5.1
0,30,amman,no_disability,bachelor_or_above,male,2,7,26.343359
0,20,zarqa,no_disability,bachelor_or_above,male,1,9,47.666668
0,20,zarqa,no_disability,bachelor_or_above,male,1,9,11.166667
1,20,zarqa,no_disability,bachelor_or_above,male,0,14,5.1
1,20,zarqa,no_disability,bachelor_or_above,male,0,14,4.0
5,20,zarqa,no_disability,bachelor_or_above,male,0,17,2.0333333
5,30,zarqa,no_disability,bachelor_or_above,male,1,16,4.0333333
1,20,amman,no_disability,bachelor_or_above,male,0,14,3.0666666
1,30,amman,no_disability,bachelor_or_above,male,0,14,2.0666666
5,30,amman,no_disability,bachelor_or_above,male,1,15,6.0333333
5,30,amman,no_disability,bachelor_or_above,male,1,15,2.0333333
1,20,zarqa,no_disability,secondary_or_below,male,1,10,59.866665
1,30,zarqa,no_disability,secondary_or_below,male,2,1,17.266666
0,20,amman,no_disability,middle_diploma,male,1,8,40.6
0,30,amman,no_disability,middle_diploma,male,1,8,10.1
1,30,amman,no_disability,middle_diploma,male,2,1,5.0
1,20,amman,no_disability,secondary_or_below,male,1,12,15.233334
5,20,amman,no_disability,secondary_or_below,male,0,20,11.166667
5,30,amman,no_disability,secondary_or_below,male,1,15,10.2
0,20,ajloun,no_disability,secondary_or_below,male,1,3,8.166667
5,30,ajloun,no_disability,secondary_or_below,male,1,11,17.266666
0,30,irbid,no_disability,bachelor_or_above,male,1,9,9.648633
0,20,amman,no_disability,secondary_or_below,male,1,8,4.0333333
0,30,tafileh,no_disability,middle_diploma,male,1,2,5.5542316
0,30,tafileh,no_disability,middle_diploma,male,1,2,2.0333333
10,30,amman,no_disability,secondary_or_below,male,0,19,19.333334
0,20,maan,no_disability,secondary_or_below,male,1,2,41.6
0,20,amman,no_disability,secondary_or_below,male,1,8,54.733334
0,30,amman,no_disability,secondary_or_below,male,1,8,3.0666666
0,20,balqa,with_disability,secondary_or_below,male,1,0,4.0
1,20,balqa,with_disability,secondary_or_below,male,1,12,12.2
1,20,balqa,with_disability,secondary_or_below,male,1,12,19.3
0,30,amman,no_disability,secondary_or_below,male,1,8,10.133333
0,30,zarqa,no_disability,secondary_or_below,male,1,5,13.252474
0,20,zarqa,no_disability,vocational_training,male,1,5,12.2
0,20,zarqa,no_disability,vocational_training,male,1,5,5.0333333
1,20,zarqa,no_disability,vocational_training,male,1,10,3.0666666
1,20,zarqa,no_disability,vocational_training,male,1,10,9.133333
5,30,zarqa,no_disability,vocational_training,male,1,16,16.266666
1,20,zarqa,no_disability,secondary_or_below,male,1,10,5.0333333
5,20,zarqa,no_disability,secondary_or_below,male,0,17,28.466667
5,30,zarqa,no_disability,secondary_or_below,male,1,16,3.0666666
1,30,irbid,no_disability,secondary_or_below,male,2,1,3.0666666
0,20,tafileh,no_disability,bachelor_or_above,male,1,9,15.2
5,20,tafileh,no_disability,secondary_or_below,male,2,6,12.166667
10,30,tafileh,no_disability,secondary_or_below,male,1,13,6.0666666
10,30,tafileh,no_disability,secondary_or_below,male,1,13,6.133333
1,30,al_aqaba,no_disability,secondary_or_below,male,2,1,13.2
10,30,amman,no_disability,middle_diploma,male,0,19,32.466667
0,30,zarqa,no_disability,bachelor_or_above,male,1,9,22.366667
5,30,zarqa,no_disability,bachelor_or_above,male,1,16,5.1
5,20,amman,no_disability,middle_diploma,male,0,20,38.566666
5,20,irbid,no_disability,secondary_or_below,male,2,6,22.266666
5,20,irbid,no_disability,secondary_or_below,male,2,6,51.7
5,20,amman,no_disability,bachelor_or_above,male,0,20,20.233334
5,20,amman,no_disability,bachelor_or_above,male,0,20,29.466667
5,30,amman,no_disability,bachelor_or_above,male,1,15,10.133333
5,20,amman,no_disability,secondary_or_below,male,0,20,10.1
5,20,amman,no_disability,secondary_or_below,male,0,20,4.1
5,30,amman,no_disability,secondary_or_below,male,1,15,3.0666666
10,30,amman,no_disability,secondary_or_below,male,0,19,3.0666666
10,30,amman,no_disability,secondary_or_below,male,0,19,13.2
10,30,amman,no_disability,secondary_or_below,male,0,19,2.0666666
5,20,balqa,no_disability,secondary_or_below,male,0,20,12.166667
5,20,balqa,no_disability,secondary_or_below,male,0,20,6.133333
5,20,balqa,no_disability,secondary_or_below,male,0,20,5.1
5,20,balqa,no_disability,secondary_or_below,male,0,20,2.0666666
5,20,balqa,no_disability,secondary_or_below,male,0,20,8.1
10,30,balqa,no_disability,secondary_or_below,male,0,19,5.1
1,20,balqa,no_disability,secondary_or_below,male,1,12,4.0
1,20,balqa,no_disability,secondary_or_below,male,1,12,14.233334
1,20,balqa,no_disability,secondary_or_below,male,1,12,2.0333333
5,20,balqa,no_disability,secondary_or_below,male,0,20,20.266666
0,20,al_aqaba,no_disability,secondary_or_below,male,1,3,56.8
0,20,balqa,no_disability,bachelor_or_above,male,1,9,7.0666666
0,20,balqa,no_disability,secondary_or_below,male,1,0,2.9666667
1,20,balqa,no_disability,secondary_or_below,male,1,12,5.1
5,30,balqa,no_disability,secondary_or_below,male,1,15,2.0666666
10,30,amman,no_disability,secondary_or_below,male,0,19,8.166667
0,20,amman,no_disability,secondary_or_below,male,1,8,12.166667
0,20,amman,no_disability,secondary_or_below,male,1,8,19.333334
1,30,amman,no_disability,secondary_or_below,male,2,1,13.166667
1,30,amman,no_disability,bachelor_or_above,male,0,14,4.1
1,20,amman,no_disability,secondary_or_below,male,1,12,12.166667
5,20,balqa,no_disability,secondary_or_below,male,0,20,2.0333333
5,20,balqa,no_disability,secondary_or_below,male,0,20,3.0666666
10,30,balqa,no_disability,secondary_or_below,male,0,19,2.0333333
10,30,balqa,no_disability,secondary_or_below,male,0,19,3.0666666
0,20,amman,no_disability,secondary_or_below,male,1,8,8.1
0,20,amman,no_disability,secondary_or_below,male,1,8,30.466667
1,30,maadaba,no_disability,secondary_or_below,male,2,1,4.0666666
1,30,maadaba,no_disability,secondary_or_below,male,2,1,20.266666
5,20,irbid,no_disability,secondary_or_below,male,2,6,39.6
1,20,irbid,no_disability,secondary_or_below,male,1,4,18.2
0,20,amman,no_disability,secondary_or_below,male,1,8,33.5
0,20,amman,no_disability,secondary_or_below,male,1,8,35.6
1,20,amman,no_disability,secondary_or_below,male,1,12,29.466667
10,30,irbid,no_disability,secondary_or_below,male,1,13,26.366667
0,30,amman,no_disability,secondary_or_below,male,1,8,9.166667
5,30,irbid,no_disability,secondary_or_below,male,1,13,5.0
5,30,irbid,no_disability,secondary_or_below,male,1,13,2.0333333
0,30,irbid,no_disability,bachelor_or_above,male,1,9,7.5848956
5,20,zarqa,no_disability,secondary_or_below,male,0,17,2.0333333
5,20,zarqa,no_disability,secondary_or_below,male,0,17,29.4
5,20,zarqa,no_disability,secondary_or_below,male,0,17,43.6
0,30,balqa,no_disability,secondary_or_below,male,1,0,2.0333333
5,20,ajloun,no_disability,secondary_or_below,male,1,11,9.1
5,20,ajloun,no_disability,secondary_or_below,male,1,11,2.0333333
5,20,ajloun,no_disability,secondary_or_below,male,1,11,3.0666666
10,20,ajloun,no_disability,secondary_or_below,male,1,11,2.0333333
10,20,ajloun,no_disability,secondary_or_below,male,1,11,3.0666666
10,30,ajloun,no_disability,secondary_or_below,male,1,11,4.1
10,30,balqa,no_disability,secondary_or_below,male,0,19,6.0333333
0,30,jarash,no_disability,vocational_training,male,1,0,9.017578
0,20,amman,no_disability,secondary_or_below,male,1,8,3.0666666
0,20,amman,no_disability,secondary_or_below,male,1,8,4.0
1,20,amman,no_disability,secondary_or_below,male,1,12,3.0666666
5,20,amman,no_disability,secondary_or_below,male,0,20,2.0333333
5,20,amman,no_disability,secondary_or_below,male,0,20,3.0666666
1,20,balqa,no_disability,vocational_training,male,1,12,38.533333
1,20,balqa,no_disability,vocational_training,male,1,12,4.0333333
1,30,balqa,no_disability,vocational_training,male,2,1,18.3
5,30,irbid,no_disability,bachelor_or_above,male,1,13,23.4
5,30,amman,no_disability,secondary_or_below,male,1,15,4.0
0,20,balqa,no_disability,bachelor_or_above,male,1,9,5.1
1,20,balqa,no_disability,bachelor_or_above,male,0,14,34.533333
5,30,jarash,with_disability,secondary_or_below,male,1,13,35.466667
5,30,amman,no_disability,secondary_or_below,male,1,15,7.0666666
5,30,zarqa,no_disability,secondary_or_below,male,1,16,32.5
5,30,amman,no_disability,secondary_or_below,male,1,15,9.166667
10,30,amman,no_disability,secondary_or_below,male,0,19,6.0333333
10,30,amman,no_disability,secondary_or_below,male,0,19,2.0666666
5,20,amman,no_disability,secondary_or_below,male,0,20,30.5
1,20,irbid,no_disability,secondary_or_below,male,1,4,7.0666666
1,20,irbid,no_disability,secondary_or_below,male,1,4,10.133333
5,20,irbid,no_disability,secondary_or_below,male,2,6,23.3
5,20,irbid,no_disability,secondary_or_below,male,2,6,20.266666
1,20,amman,no_disability,middle_diploma,male,1,12,6.0666666
1,20,amman,no_disability,middle_diploma,male,1,12,3.0666666
10,30,amman,no_disability,middle_diploma,male,0,19,12.166667
5,20,amman,no_disability,secondary_or_below,male,0,20,3.0666666
5,20,amman,no_disability,secondary_or_below,male,0,20,5.1
5,20,amman,no_disability,secondary_or_below,male,0,20,2.0333333
0,30,amman,no_disability,bachelor_or_above,male,2,7,5.549414
1,20,maadaba,no_disability,secondary_or_below,male,1,10,7.0666666
10,30,maadaba,no_disability,secondary_or_below,male,1,13,27.366667
0,30,jarash,no_disability,secondary_or_below,male,1,0,11.133333
0,30,irbid,no_disability,bachelor_or_above,male,1,9,11.449544
0,30,irbid,no_disability,bachelor_or_above,male,1,9,3.5170572
1,20,irbid,no_disability,bachelor_or_above,male,0,14,28.366667
5,20,zarqa,no_disability,bachelor_or_above,male,0,17,15.2
5,20,zarqa,no_disability,bachelor_or_above,male,0,17,30.4
5,30,zarqa,no_disability,bachelor_or_above,male,1,16,2.0333333
0,20,amman,no_disability,secondary_or_below,male,1,8,12.166667
1,20,amman,no_disability,secondary_or_below,male,1,12,18.233334
5,20,zarqa,no_disability,bachelor_or_above,male,0,17,52.766666
0,30,amman,no_disability,bachelor_or_above,male,2,7,17.915886
0,30,zarqa,no_disability,bachelor_or_above,male,1,9,16.3
0,20,balqa,no_disability,secondary_or_below,male,1,0,4.0
0,30,irbid,no_disability,bachelor_or_above,male,1,9,10.846745
5,20,amman,no_disability,secondary_or_below,male,0,20,3.0333333
10,30,zarqa,no_disability,secondary_or_below,male,0,18,15.233334
10,30,zarqa,no_disability,secondary_or_below,male,0,18,3.0333333
0,20,zarqa,no_disability,secondary_or_below,male,1,5,31.466667
1,30,zarqa,no_disability,secondary_or_below,male,2,1,8.133333
1,30,zarqa,no_disability,bachelor_or_above,male,0,14,3.0666666
0,30,irbid,no_disability,bachelor_or_above,male,1,9,28.366667
0,30,zarqa,no_disability,bachelor_or_above,male,1,9,4.6139975
1,20,amman,no_disability,bachelor_or_above,male,0,14,3.0666666
1,20,amman,no_disability,bachelor_or_above,male,0,14,22.333334
5,30,amman,no_disability,bachelor_or_above,male,1,15,6.133333
5,20,maadaba,no_disability,secondary_or_below,male,2,6,7.133333
0,20,amman,no_disability,secondary_or_below,male,1,8,11.133333
5,20,amman,no_disability,secondary_or_below,male,0,20,4.0
5,20,amman,no_disability,secondary_or_below,male,0,20,6.0666666
5,20,amman,no_disability,secondary_or_below,male,0,20,2.0333333
0,20,maan,no_disability,bachelor_or_above,male,1,9,29.433332
0,20,maan,no_disability,bachelor_or_above,male,1,9,3.0666666
0,20,balqa,no_disability,secondary_or_below,male,1,0,28.366667
1,30,balqa,no_disability,secondary_or_below,male,2,1,2.0333333
0,20,irbid,no_disability,secondary_or_below,male,1,0,21.366667
0,20,irbid,no_disability,secondary_or_below,male,1,0,3.0666666
1,30,irbid,no_disability,secondary_or_below,male,2,1,5.1
1,30,irbid,no_disability,secondary_or_below,male,2,1,8.166667
5,30,irbid,no_disability,secondary_or_below,male,1,13,15.166667
0,20,amman,no_disability,bachelor_or_above,male,2,7,13.2
0,20,amman,no_disability,bachelor_or_above,male,2,7,22.3
1,30,amman,no_disability,bachelor_or_above,male,0,14,14.2
1,30,amman,no_disability,bachelor_or_above,male,0,14,9.133333
0,20,zarqa,no_disability,bachelor_or_above,male,1,9,10.133333
0,20,zarqa,no_disability,secondary_or_below,male,1,5,10.133333
0,20,zarqa,no_disability,secondary_or_below,male,1,5,17.266666
5,20,zarqa,no_disability,secondary_or_below,male,0,17,51.766666
5,20,balqa,no_disability,middle_diploma,male,0,20,7.1
10,30,balqa,no_disability,middle_diploma,male,0,19,15.233334
0,20,maadaba,no_disability,bachelor_or_above,male,1,9,11.133333
1,20,maadaba,no_disability,bachelor_or_above,male,0,14,14.2
1,20,maadaba,no_disability,bachelor_or_above,male,0,14,4.0333333
5,20,irbid,no_disability,secondary_or_below,male,2,6,9.2
5,20,irbid,no_disability,secondary_or_below,male,2,6,52.8
0,30,irbid,no_disability,secondary_or_below,male,1,0,3.0666666
10,30,al_mafraq,no_disability,bachelor_or_above,male,0,19,20.266666
0,20,amman,no_disability,secondary_or_below,male,1,8,14.2
5,20,amman,no_disability,secondary_or_below,male,0,20,10.133333
5,20,amman,no_disability,secondary_or_below,male,0,20,2.0666666
5,30,amman,no_disability,secondary_or_below,male,1,15,3.0666666
5,30,amman,no_disability,secondary_or_below,male,1,15,2.0666666
5,30,amman,no_disability,secondary_or_below,male,1,15,5.1
5,30,amman,no_disability,secondary_or_below,male,1,15,5.1
10,30,amman,no_disability,secondary_or_below,male,0,19,3.0666666
0,30,jarash,no_disability,bachelor_or_above,male,1,9,8.9192705
10,30,irbid,no_disability,secondary_or_below,male,1,13,6.133333
10,30,irbid,no_disability,secondary_or_below,male,1,13,10.133333
5,20,amman,no_disability,secondary_or_below,male,0,20,8.1
5,20,amman,no_disability,secondary_or_below,male,0,20,14.2
10,30,amman,no_disability,secondary_or_below,male,0,19,8.066667
1,30,amman,no_disability,bachelor_or_above,male,0,14,13.2
0,20,amman,no_disability,secondary_or_below,male,1,8,16.266666
0,20,amman,no_disability,secondary_or_below,male,1,8,20.366667
0,20,amman,no_disability,secondary_or_below,male,1,8,3.0
5,20,amman,no_disability,secondary_or_below,male,0,20,7.133333
5,20,amman,no_disability,secondary_or_below,male,0,20,4.0666666
1,20,irbid,no_disability,secondary_or_below,male,1,4,45.666668
1,20,amman,no_disability,secondary_or_below,male,1,12,7.133333
1,20,amman,no_disability,secondary_or_below,male,1,12,12.166667
5,20,amman,no_disability,secondary_or_below,male,0,20,5.0666666
